# == pyFAI calibration ==
# Distance Sample to Detector: 0.16467985556231649 m
# PONI: 9.242e-02, 8.817e-02 m
# Rotations: 0.000148 0.000104 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 164.680 mm
# Center: x=1175.307, y=1232.557 pix
# Tilt: 0.010 deg  TiltPlanRot: 144.812 deg
# 
# Detector Eiger 4M	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 9.537246033323096e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/easy/data/visitor/ihsc1713/id13/XXPROCESS/Cfluct_sp_avg.dat
#       q_nm^-1             I 
  2.888914e+01    6.217773e+00
  2.893159e+01    6.205939e+00
  2.897404e+01    6.208577e+00
  2.901649e+01    6.199450e+00
  2.905895e+01    6.205361e+00
  2.910140e+01    6.175778e+00
  2.914385e+01    6.190797e+00
  2.918631e+01    6.166049e+00
  2.922876e+01    6.166066e+00
  2.927121e+01    6.150833e+00
  2.931366e+01    6.139316e+00
  2.935612e+01    6.140476e+00
  2.939857e+01    6.127656e+00
  2.944102e+01    6.130376e+00
  2.948347e+01    6.113880e+00
  2.952593e+01    6.103934e+00
  2.956838e+01    6.092698e+00
  2.961083e+01    6.099874e+00
  2.965328e+01    6.070083e+00
  2.969574e+01    6.078474e+00
  2.973819e+01    6.036552e+00
  2.978064e+01    6.062570e+00
  2.982309e+01    6.036064e+00
  2.986555e+01    6.037141e+00
  2.990800e+01    6.019875e+00
  2.995045e+01    6.012672e+00
  2.999290e+01    6.013280e+00
  3.003536e+01    5.998717e+00
  3.007781e+01    5.995798e+00
  3.012026e+01    5.968129e+00
  3.016272e+01    5.965655e+00
  3.020517e+01    5.954998e+00
  3.024762e+01    6.057925e+00
  3.029007e+01    5.967911e+00
  3.033253e+01    5.928511e+00
  3.037498e+01    5.912848e+00
  3.041743e+01    5.891236e+00
  3.045988e+01    5.888862e+00
  3.050234e+01    5.884912e+00
  3.054479e+01    5.869544e+00
  3.058724e+01    5.855620e+00
  3.062969e+01    5.846940e+00
  3.067215e+01    5.828169e+00
  3.071460e+01    5.822904e+00
  3.075705e+01    5.813818e+00
  3.079950e+01    5.803617e+00
  3.084196e+01    5.791120e+00
  3.088441e+01    5.769363e+00
  3.092686e+01    5.747663e+00
  3.096932e+01    5.751712e+00
  3.101177e+01    5.727780e+00
  3.105422e+01    5.717389e+00
  3.109667e+01    5.740775e+00
  3.113913e+01    5.666173e+00
  3.118158e+01    5.657484e+00
  3.122403e+01    5.648577e+00
  3.126648e+01    5.616580e+00
  3.130894e+01    5.605068e+00
  3.135139e+01    5.586829e+00
  3.139384e+01    5.568020e+00
  3.143629e+01    5.551680e+00
  3.147875e+01    5.520014e+00
  3.152120e+01    5.525973e+00
  3.156365e+01    5.500511e+00
  3.160610e+01    5.476220e+00
  3.164856e+01    5.469531e+00
  3.169101e+01    5.443922e+00
  3.173346e+01    5.430554e+00
  3.177592e+01    5.411735e+00
  3.181837e+01    5.389579e+00
  3.186082e+01    5.388790e+00
  3.190327e+01    5.370259e+00
  3.194573e+01    5.340134e+00
  3.198818e+01    5.338619e+00
  3.203063e+01    5.304434e+00
  3.207308e+01    5.277951e+00
  3.211554e+01    5.269164e+00
  3.215799e+01    5.244448e+00
  3.220044e+01    5.221227e+00
  3.224289e+01    5.219495e+00
  3.228535e+01    5.188649e+00
  3.232780e+01    5.160932e+00
  3.237025e+01    5.161963e+00
  3.241270e+01    5.123913e+00
  3.245516e+01    5.097248e+00
  3.249761e+01    5.101295e+00
  3.254006e+01    5.074636e+00
  3.258252e+01    5.042279e+00
  3.262497e+01    5.040235e+00
  3.266742e+01    5.015377e+00
  3.270987e+01    4.974614e+00
  3.275233e+01    4.978088e+00
  3.279478e+01    4.954776e+00
  3.283723e+01    4.918574e+00
  3.287968e+01    4.915889e+00
  3.292214e+01    4.892960e+00
  3.296459e+01    4.871753e+00
  3.300704e+01    4.844503e+00
  3.304949e+01    4.846248e+00
  3.309195e+01    4.816367e+00
  3.313440e+01    4.788463e+00
  3.317685e+01    4.787047e+00
  3.321930e+01    4.768045e+00
  3.326176e+01    4.746645e+00
  3.330421e+01    4.731676e+00
  3.334666e+01    4.702859e+00
  3.338911e+01    4.619443e+00
  3.343157e+01    4.554161e+00
  3.347402e+01    4.532365e+00
  3.351647e+01    4.489126e+00
  3.355893e+01    4.448228e+00
  3.360138e+01    4.409987e+00
  3.364383e+01    4.402827e+00
  3.368628e+01    4.359566e+00
  3.372874e+01    4.323546e+00
  3.377119e+01    4.298560e+00
  3.381364e+01    4.282010e+00
  3.385609e+01    4.238046e+00
  3.389855e+01    4.215623e+00
  3.394100e+01    4.182373e+00
  3.398345e+01    4.167433e+00
  3.402590e+01    4.135478e+00
  3.406836e+01    4.102548e+00
  3.411081e+01    4.083209e+00
  3.415326e+01    4.078499e+00
  3.419571e+01    4.032425e+00
  3.423817e+01    4.015178e+00
  3.428062e+01    3.986071e+00
  3.432307e+01    3.989208e+00
  3.436553e+01    3.958696e+00
  3.440798e+01    3.927691e+00
  3.445043e+01    3.909492e+00
  3.449288e+01    3.902451e+00
  3.453534e+01    3.898269e+00
  3.457779e+01    3.862378e+00
  3.462024e+01    3.837572e+00
  3.466269e+01    3.834967e+00
  3.470515e+01    3.806764e+00
  3.474760e+01    3.798697e+00
  3.479005e+01    3.762637e+00
  3.483250e+01    3.768275e+00
  3.487496e+01    3.719111e+00
  3.491741e+01    3.699501e+00
  3.495986e+01    3.694635e+00
  3.500231e+01    3.655656e+00
  3.504477e+01    3.639184e+00
  3.508722e+01    3.627718e+00
  3.512967e+01    3.594771e+00
  3.517213e+01    3.593202e+00
  3.521458e+01    3.567691e+00
  3.525703e+01    3.551477e+00
  3.529948e+01    3.529318e+00
  3.534194e+01    3.512854e+00
  3.538439e+01    3.494647e+00
  3.542684e+01    3.493983e+00
  3.546929e+01    3.460952e+00
  3.551175e+01    3.454533e+00
  3.555420e+01    3.435242e+00
  3.559665e+01    3.428540e+00
  3.563910e+01    3.405505e+00
  3.568156e+01    3.403545e+00
  3.572401e+01    3.380267e+00
  3.576646e+01    3.378050e+00
  3.580891e+01    3.360073e+00
  3.585137e+01    3.348091e+00
  3.589382e+01    3.333013e+00
  3.593627e+01    3.323887e+00
  3.597873e+01    3.308321e+00
  3.602118e+01    3.310577e+00
  3.606363e+01    3.292724e+00
  3.610608e+01    3.284318e+00
  3.614854e+01    3.268894e+00
  3.619099e+01    3.266988e+00
  3.623344e+01    3.258468e+00
  3.627589e+01    3.246002e+00
  3.631835e+01    3.238700e+00
  3.636080e+01    3.223558e+00
  3.640325e+01    3.228485e+00
  3.644570e+01    3.212979e+00
  3.648816e+01    3.199138e+00
  3.653061e+01    3.201763e+00
  3.657306e+01    3.176243e+00
  3.661551e+01    3.175951e+00
  3.665797e+01    3.154859e+00
  3.670042e+01    3.154576e+00
  3.674287e+01    3.143909e+00
  3.678532e+01    3.121130e+00
  3.682778e+01    3.121782e+00
  3.687023e+01    3.112684e+00
  3.691268e+01    3.105759e+00
  3.695514e+01    3.085000e+00
  3.699759e+01    3.085933e+00
  3.704004e+01    3.067736e+00
  3.708249e+01    3.064396e+00
  3.712495e+01    3.046395e+00
  3.716740e+01    3.040104e+00
  3.720985e+01    3.027140e+00
  3.725230e+01    3.019405e+00
  3.729476e+01    3.010065e+00
  3.733721e+01    2.997987e+00
  3.737966e+01    2.987498e+00
  3.742211e+01    2.978528e+00
  3.746457e+01    2.967512e+00
  3.750702e+01    2.964375e+00
  3.754947e+01    2.948618e+00
  3.759192e+01    2.948727e+00
  3.763438e+01    2.943936e+00
  3.767683e+01    2.934888e+00
  3.771928e+01    2.932200e+00
  3.776174e+01    2.924508e+00
  3.780419e+01    2.929114e+00
  3.784664e+01    2.923008e+00
  3.788909e+01    2.917444e+00
  3.793155e+01    2.917334e+00
  3.797400e+01    2.925761e+00
  3.801645e+01    2.918589e+00
  3.805890e+01    2.928579e+00
  3.810136e+01    2.931529e+00
  3.814381e+01    2.927854e+00
  3.818626e+01    2.938113e+00
  3.822871e+01    2.947954e+00
  3.827117e+01    2.949900e+00
  3.831362e+01    2.953994e+00
  3.835607e+01    2.967677e+00
  3.839852e+01    2.983564e+00
  3.844098e+01    2.990035e+00
  3.848343e+01    3.006950e+00
  3.852588e+01    3.016760e+00
  3.856834e+01    3.038264e+00
  3.861079e+01    3.061558e+00
  3.865324e+01    3.080032e+00
  3.869569e+01    3.100090e+00
  3.873815e+01    3.130314e+00
  3.878060e+01    3.156772e+00
  3.882305e+01    3.194495e+00
  3.886550e+01    3.222812e+00
  3.890796e+01    3.264851e+00
  3.895041e+01    3.283210e+00
  3.899286e+01    3.296118e+00
  3.903531e+01    3.307505e+00
  3.907777e+01    3.317147e+00
  3.912022e+01    3.335891e+00
  3.916267e+01    3.359203e+00
  3.920512e+01    3.371122e+00
  3.924758e+01    3.391411e+00
  3.929003e+01    3.409291e+00
  3.933248e+01    3.432377e+00
  3.937494e+01    3.435171e+00
  3.941739e+01    3.426371e+00
  3.945984e+01    3.420380e+00
  3.950229e+01    3.411647e+00
  3.954475e+01    3.404075e+00
  3.958720e+01    3.395683e+00
  3.962965e+01    3.389409e+00
  3.967210e+01    3.382145e+00
  3.971456e+01    3.373515e+00
  3.975701e+01    3.365066e+00
  3.979946e+01    3.356671e+00
  3.984191e+01    3.351393e+00
  3.988437e+01    3.344435e+00
  3.992682e+01    3.336807e+00
  3.996927e+01    3.330409e+00
  4.001172e+01    3.322075e+00
  4.005418e+01    3.314280e+00
  4.009663e+01    3.303274e+00
  4.013908e+01    3.300002e+00
  4.018153e+01    3.294649e+00
  4.022399e+01    3.285074e+00
  4.026644e+01    3.275283e+00
  4.030889e+01    3.267148e+00
  4.035135e+01    3.258268e+00
  4.039380e+01    3.253880e+00
  4.043625e+01    3.246884e+00
  4.047870e+01    3.236703e+00
  4.052116e+01    3.230978e+00
  4.056361e+01    3.225926e+00
  4.060606e+01    3.214343e+00
  4.064851e+01    3.211842e+00
  4.069097e+01    3.207571e+00
  4.073342e+01    3.196285e+00
  4.077587e+01    3.191992e+00
  4.081832e+01    3.182957e+00
  4.086078e+01    3.178896e+00
  4.090323e+01    3.170429e+00
  4.094568e+01    3.161377e+00
  4.098813e+01    3.154583e+00
  4.103059e+01    3.148561e+00
  4.107304e+01    3.140293e+00
  4.111549e+01    3.132737e+00
  4.115795e+01    3.129402e+00
  4.120040e+01    3.120469e+00
  4.124285e+01    3.115449e+00
  4.128530e+01    3.105507e+00
  4.132776e+01    3.101902e+00
  4.137021e+01    3.094525e+00
  4.141266e+01    3.083846e+00
  4.145511e+01    3.080459e+00
  4.149757e+01    3.076046e+00
  4.154002e+01    3.067803e+00
  4.158247e+01    3.062179e+00
  4.162492e+01    3.053622e+00
  4.166738e+01    3.048235e+00
  4.170983e+01    3.040075e+00
  4.175228e+01    3.039848e+00
  4.179473e+01    3.024856e+00
  4.183719e+01    3.022355e+00
  4.187964e+01    3.008312e+00
  4.192209e+01    3.014083e+00
  4.196455e+01    2.997821e+00
  4.200700e+01    2.995714e+00
  4.204945e+01    2.987441e+00
  4.209190e+01    2.986986e+00
  4.213436e+01    2.973920e+00
  4.217681e+01    2.970711e+00
  4.221926e+01    2.956179e+00
  4.226171e+01    2.954740e+00
  4.230417e+01    2.935731e+00
  4.234662e+01    2.933752e+00
  4.238907e+01    2.910862e+00
  4.243152e+01    2.919831e+00
  4.247398e+01    2.892678e+00
  4.251643e+01    2.867542e+00
  4.255888e+01    2.781496e+00
  4.260133e+01    2.627115e+00
  4.264379e+01    2.534829e+00
