# == pyFAI calibration ==
# Distance Sample to Detector: 0.12919864315695237 m
# PONI: 9.601e-02, 9.529e-02 m
# Rotations: 0.006465 0.000205 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 129.201 mm
# Center: x=1259.455, y=1280.428 pix
# Tilt: 0.371 deg  TiltPlanRot: 178.181 deg
# 
# Detector Eiger 4M	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 9.537246033323096e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /mnt/multipath-shares/tmp_14_days/es1097_ux/zp1_yp0_3073.dat
#        q_A^-1             I 
  3.799714e+00    5.996136e+01
  3.804753e+00    6.006814e+01
  3.809792e+00    6.010293e+01
  3.814831e+00    6.031981e+01
  3.819870e+00    6.022732e+01
  3.824908e+00    6.026867e+01
  3.829947e+00    6.056845e+01
  3.834986e+00    6.022876e+01
  3.840025e+00    6.059913e+01
  3.845064e+00    6.050910e+01
  3.850103e+00    6.053810e+01
  3.855142e+00    6.049834e+01
  3.860180e+00    6.081898e+01
  3.865219e+00    6.087693e+01
  3.870258e+00    6.077434e+01
  3.875297e+00    6.091711e+01
  3.880336e+00    6.087144e+01
  3.885375e+00    6.113189e+01
  3.890413e+00    6.105447e+01
  3.895452e+00    6.098375e+01
  3.900491e+00    6.099283e+01
  3.905530e+00    6.106411e+01
  3.910569e+00    6.135640e+01
  3.915608e+00    6.127527e+01
  3.920647e+00    6.143491e+01
  3.925685e+00    6.163346e+01
  3.930724e+00    6.129986e+01
  3.935763e+00    6.148400e+01
  3.940802e+00    6.153262e+01
  3.945841e+00    6.142602e+01
  3.950880e+00    6.167029e+01
  3.955918e+00    6.146721e+01
  3.960957e+00    6.175039e+01
  3.965996e+00    6.156714e+01
  3.971035e+00    6.165502e+01
  3.976074e+00    6.177575e+01
  3.981113e+00    6.158219e+01
  3.986152e+00    6.193347e+01
  3.991190e+00    6.169236e+01
  3.996229e+00    6.213467e+01
  4.001268e+00    6.173401e+01
  4.006307e+00    6.169897e+01
  4.011346e+00    6.183817e+01
  4.016385e+00    6.214190e+01
  4.021423e+00    6.169868e+01
  4.026462e+00    6.203564e+01
  4.031501e+00    6.193023e+01
  4.036540e+00    6.205071e+01
  4.041579e+00    6.189567e+01
  4.046618e+00    6.190143e+01
  4.051657e+00    6.189493e+01
  4.056695e+00    6.219896e+01
  4.061734e+00    6.185203e+01
  4.066773e+00    6.195678e+01
  4.071812e+00    6.184776e+01
  4.076851e+00    6.219433e+01
  4.081890e+00    6.254524e+01
  4.086928e+00    6.282380e+01
  4.091967e+00    6.281932e+01
  4.097006e+00    6.341190e+01
  4.102045e+00    6.344637e+01
  4.107084e+00    6.356137e+01
  4.112123e+00    6.357081e+01
  4.117161e+00    6.359162e+01
  4.122200e+00    6.373046e+01
  4.127239e+00    6.377594e+01
  4.132278e+00    6.388778e+01
  4.137317e+00    6.424294e+01
  4.142356e+00    6.443124e+01
  4.147395e+00    6.406174e+01
  4.152433e+00    6.402346e+01
  4.157472e+00    6.404424e+01
  4.162511e+00    6.411234e+01
  4.167550e+00    6.411969e+01
  4.172589e+00    6.409703e+01
  4.177628e+00    6.429389e+01
  4.182666e+00    6.397818e+01
  4.187705e+00    6.410166e+01
  4.192744e+00    6.414865e+01
  4.197783e+00    6.422423e+01
  4.202822e+00    6.422403e+01
  4.207861e+00    6.427182e+01
  4.212900e+00    6.439023e+01
  4.217938e+00    6.425797e+01
  4.222977e+00    6.454040e+01
  4.228016e+00    6.445665e+01
  4.233055e+00    6.458799e+01
  4.238094e+00    6.478407e+01
  4.243133e+00    6.490184e+01
  4.248171e+00    6.475903e+01
  4.253210e+00    6.466174e+01
  4.258249e+00    6.528283e+01
  4.263288e+00    6.528896e+01
  4.268327e+00    6.529281e+01
  4.273366e+00    6.562354e+01
  4.278405e+00    6.522826e+01
  4.283443e+00    6.524876e+01
  4.288482e+00    6.592506e+01
  4.293521e+00    6.553056e+01
  4.298560e+00    6.639535e+01
  4.303599e+00    6.654022e+01
  4.308638e+00    6.616438e+01
  4.313676e+00    6.653128e+01
  4.318715e+00    6.635938e+01
  4.323754e+00    6.666448e+01
  4.328793e+00    6.693251e+01
  4.333832e+00    6.707374e+01
  4.338871e+00    6.758328e+01
  4.343910e+00    6.771537e+01
  4.348948e+00    6.756458e+01
  4.353987e+00    6.774263e+01
  4.359026e+00    6.812186e+01
  4.364065e+00    6.823420e+01
  4.369104e+00    6.840399e+01
  4.374143e+00    6.864763e+01
  4.379181e+00    6.900954e+01
  4.384220e+00    6.906499e+01
  4.389259e+00    6.947976e+01
  4.394298e+00    7.038499e+01
  4.399337e+00    7.019540e+01
  4.404376e+00    7.052831e+01
  4.409415e+00    7.089487e+01
  4.414453e+00    7.093446e+01
  4.419492e+00    7.188430e+01
  4.424531e+00    7.212665e+01
  4.429570e+00    7.253627e+01
  4.434609e+00    7.303077e+01
  4.439648e+00    7.389034e+01
  4.444686e+00    7.449693e+01
  4.449725e+00    7.475749e+01
  4.454764e+00    7.544796e+01
  4.459803e+00    7.621567e+01
  4.464842e+00    7.742368e+01
  4.469881e+00    7.738140e+01
  4.474920e+00    7.846518e+01
  4.479958e+00    7.895974e+01
  4.484997e+00    8.002351e+01
  4.490036e+00    8.092865e+01
  4.495075e+00    8.186425e+01
  4.500114e+00    8.267229e+01
  4.505153e+00    8.411056e+01
  4.510191e+00    8.438567e+01
  4.515230e+00    8.576974e+01
  4.520269e+00    8.582936e+01
  4.525308e+00    8.678338e+01
  4.530347e+00    8.866104e+01
  4.535386e+00    8.886860e+01
  4.540424e+00    9.052732e+01
  4.545463e+00    9.085899e+01
  4.550502e+00    9.202865e+01
  4.555541e+00    9.341586e+01
  4.560580e+00    9.458947e+01
  4.565619e+00    9.581617e+01
  4.570658e+00    9.733926e+01
  4.575696e+00    9.857492e+01
  4.580735e+00    9.966030e+01
  4.585774e+00    1.016514e+02
  4.590813e+00    1.028568e+02
  4.595852e+00    1.047498e+02
  4.600891e+00    1.050422e+02
  4.605929e+00    1.069699e+02
  4.610968e+00    1.084171e+02
  4.616007e+00    1.098695e+02
  4.621046e+00    1.116805e+02
  4.626085e+00    1.120540e+02
  4.631124e+00    1.146602e+02
  4.636163e+00    1.156812e+02
  4.641201e+00    1.179115e+02
  4.646240e+00    1.181600e+02
  4.651279e+00    1.205455e+02
  4.656318e+00    1.220295e+02
  4.661357e+00    1.231989e+02
  4.666396e+00    1.244194e+02
  4.671434e+00    1.247443e+02
  4.676473e+00    1.255974e+02
  4.681512e+00    1.270269e+02
  4.686551e+00    1.275442e+02
  4.691590e+00    1.270193e+02
  4.696629e+00    1.271415e+02
  4.701668e+00    1.268915e+02
  4.706706e+00    1.266728e+02
  4.711745e+00    1.274640e+02
  4.716784e+00    1.264471e+02
  4.721823e+00    1.262708e+02
  4.726862e+00    1.251293e+02
  4.731901e+00    1.243283e+02
  4.736939e+00    1.241746e+02
  4.741978e+00    1.243646e+02
  4.747017e+00    1.233023e+02
  4.752056e+00    1.242581e+02
  4.757095e+00    1.227484e+02
  4.762134e+00    1.217660e+02
  4.767173e+00    1.214696e+02
  4.772211e+00    1.219087e+02
  4.777250e+00    1.204341e+02
  4.782289e+00    1.200251e+02
  4.787328e+00    1.184951e+02
  4.792367e+00    1.178724e+02
  4.797406e+00    1.176346e+02
  4.802444e+00    1.161621e+02
  4.807483e+00    1.156031e+02
  4.812522e+00    1.151367e+02
  4.817561e+00    1.144547e+02
  4.822600e+00    1.144349e+02
  4.827639e+00    1.124035e+02
  4.832678e+00    1.108910e+02
  4.837716e+00    1.104743e+02
  4.842755e+00    1.102022e+02
  4.847794e+00    1.083375e+02
  4.852833e+00    1.079777e+02
  4.857872e+00    1.066813e+02
  4.862911e+00    1.052499e+02
  4.867949e+00    1.042636e+02
  4.872988e+00    1.027778e+02
  4.878027e+00    1.013758e+02
  4.883066e+00    1.015288e+02
  4.888105e+00    1.006499e+02
  4.893144e+00    1.000654e+02
  4.898182e+00    9.946445e+01
  4.903221e+00    9.782179e+01
  4.908260e+00    9.641795e+01
  4.913299e+00    9.633610e+01
  4.918338e+00    9.543498e+01
  4.923377e+00    9.467231e+01
  4.928416e+00    9.210480e+01
  4.933454e+00    9.173219e+01
  4.938493e+00    9.182919e+01
  4.943532e+00    8.997177e+01
  4.948571e+00    8.993656e+01
  4.953610e+00    8.783920e+01
  4.958649e+00    8.678320e+01
  4.963687e+00    8.600300e+01
  4.968726e+00    8.550842e+01
  4.973765e+00    8.523115e+01
  4.978804e+00    8.473321e+01
  4.983843e+00    8.338603e+01
  4.988882e+00    8.290626e+01
  4.993921e+00    8.176351e+01
  4.998959e+00    8.136526e+01
  5.003998e+00    8.020790e+01
  5.009037e+00    7.855453e+01
  5.014076e+00    7.918671e+01
  5.019115e+00    7.778954e+01
  5.024154e+00    7.685238e+01
  5.029192e+00    7.656242e+01
  5.034231e+00    7.683225e+01
  5.039270e+00    7.639281e+01
  5.044309e+00    7.498046e+01
  5.049348e+00    7.367730e+01
  5.054387e+00    7.302927e+01
  5.059426e+00    7.284098e+01
  5.064464e+00    7.295907e+01
  5.069503e+00    7.160677e+01
  5.074542e+00    7.089264e+01
  5.079581e+00    7.054528e+01
  5.084620e+00    7.158309e+01
  5.089659e+00    7.142185e+01
  5.094697e+00    6.836252e+01
  5.099736e+00    6.958521e+01
  5.104775e+00    7.088489e+01
  5.109814e+00    6.774536e+01
  5.114853e+00    6.616621e+01
  5.119892e+00    6.601389e+01
  5.124931e+00    6.839845e+01
  5.129969e+00    6.604173e+01
  5.135008e+00    6.520782e+01
  5.140047e+00    6.848200e+01
  5.145086e+00    6.419482e+01
  5.150125e+00    6.779467e+01
