# == pyFAI calibration ==
# Distance Sample to Detector: 0.12919864315695237 m
# PONI: 9.601e-02, 9.529e-02 m
# Rotations: 0.006465 0.000205 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 129.201 mm
# Center: x=1259.455, y=1280.428 pix
# Tilt: 0.371 deg  TiltPlanRot: 178.181 deg
# 
# Detector Eiger 4M	 PixelSize= 7.500e-05, 7.500e-05 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 9.537246033323096e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /mnt/multipath-shares/tmp_14_days/es1097_ux/zp1_yp0_1609.dat
#        q_A^-1             I 
  3.688860e+00    5.895810e+01
  3.693899e+00    5.883413e+01
  3.698937e+00    5.894762e+01
  3.703976e+00    5.922996e+01
  3.709015e+00    5.910049e+01
  3.714054e+00    5.902541e+01
  3.719093e+00    5.898624e+01
  3.724132e+00    5.916989e+01
  3.729170e+00    5.931335e+01
  3.734209e+00    5.908445e+01
  3.739248e+00    5.930313e+01
  3.744287e+00    5.918062e+01
  3.749326e+00    5.949281e+01
  3.754365e+00    5.966687e+01
  3.759403e+00    6.008200e+01
  3.764442e+00    6.017194e+01
  3.769481e+00    6.003935e+01
  3.774520e+00    5.980233e+01
  3.779559e+00    5.978872e+01
  3.784598e+00    6.003605e+01
  3.789637e+00    6.001469e+01
  3.794675e+00    6.005603e+01
  3.799714e+00    6.015229e+01
  3.804753e+00    6.015102e+01
  3.809792e+00    6.046532e+01
  3.814831e+00    6.034055e+01
  3.819870e+00    6.047110e+01
  3.824908e+00    6.050216e+01
  3.829947e+00    6.098100e+01
  3.834986e+00    6.056379e+01
  3.840025e+00    6.082145e+01
  3.845064e+00    6.108577e+01
  3.850103e+00    6.080496e+01
  3.855142e+00    6.071584e+01
  3.860180e+00    6.085210e+01
  3.865219e+00    6.109731e+01
  3.870258e+00    6.138811e+01
  3.875297e+00    6.111488e+01
  3.880336e+00    6.117584e+01
  3.885375e+00    6.142455e+01
  3.890413e+00    6.140403e+01
  3.895452e+00    6.147187e+01
  3.900491e+00    6.159870e+01
  3.905530e+00    6.153043e+01
  3.910569e+00    6.154985e+01
  3.915608e+00    6.174839e+01
  3.920647e+00    6.155027e+01
  3.925685e+00    6.175597e+01
  3.930724e+00    6.186972e+01
  3.935763e+00    6.165149e+01
  3.940802e+00    6.181471e+01
  3.945841e+00    6.167565e+01
  3.950880e+00    6.185126e+01
  3.955918e+00    6.186281e+01
  3.960957e+00    6.204197e+01
  3.965996e+00    6.191139e+01
  3.971035e+00    6.197324e+01
  3.976074e+00    6.212234e+01
  3.981113e+00    6.216058e+01
  3.986152e+00    6.230381e+01
  3.991190e+00    6.215891e+01
  3.996229e+00    6.239717e+01
  4.001268e+00    6.218113e+01
  4.006307e+00    6.238782e+01
  4.011346e+00    6.215598e+01
  4.016385e+00    6.189002e+01
  4.021423e+00    6.251346e+01
  4.026462e+00    6.211720e+01
  4.031501e+00    6.208501e+01
  4.036540e+00    6.216269e+01
  4.041579e+00    6.213674e+01
  4.046618e+00    6.203547e+01
  4.051657e+00    6.251502e+01
  4.056695e+00    6.210643e+01
  4.061734e+00    6.227550e+01
  4.066773e+00    6.226288e+01
  4.071812e+00    6.219831e+01
  4.076851e+00    6.247974e+01
  4.081890e+00    6.298578e+01
  4.086928e+00    6.295348e+01
  4.091967e+00    6.347569e+01
  4.097006e+00    6.367728e+01
  4.102045e+00    6.384851e+01
  4.107084e+00    6.406696e+01
  4.112123e+00    6.374297e+01
  4.117161e+00    6.409736e+01
  4.122200e+00    6.426994e+01
  4.127239e+00    6.418332e+01
  4.132278e+00    6.471053e+01
  4.137317e+00    6.464206e+01
  4.142356e+00    6.462608e+01
  4.147395e+00    6.446970e+01
  4.152433e+00    6.455527e+01
  4.157472e+00    6.429942e+01
  4.162511e+00    6.424843e+01
  4.167550e+00    6.416750e+01
  4.172589e+00    6.441756e+01
  4.177628e+00    6.430154e+01
  4.182666e+00    6.433408e+01
  4.187705e+00    6.435876e+01
  4.192744e+00    6.465178e+01
  4.197783e+00    6.435815e+01
  4.202822e+00    6.431150e+01
  4.207861e+00    6.457541e+01
  4.212900e+00    6.446626e+01
  4.217938e+00    6.471679e+01
  4.222977e+00    6.472746e+01
  4.228016e+00    6.488190e+01
  4.233055e+00    6.542382e+01
  4.238094e+00    6.506895e+01
  4.243133e+00    6.513879e+01
  4.248171e+00    6.516618e+01
  4.253210e+00    6.516360e+01
  4.258249e+00    6.534734e+01
  4.263288e+00    6.511581e+01
  4.268327e+00    6.566570e+01
  4.273366e+00    6.548057e+01
  4.278405e+00    6.621222e+01
  4.283443e+00    6.612418e+01
  4.288482e+00    6.609827e+01
  4.293521e+00    6.593554e+01
  4.298560e+00    6.644066e+01
  4.303599e+00    6.637225e+01
  4.308638e+00    6.657597e+01
  4.313676e+00    6.679759e+01
  4.318715e+00    6.684118e+01
  4.323754e+00    6.704442e+01
  4.328793e+00    6.735999e+01
  4.333832e+00    6.743526e+01
  4.338871e+00    6.710190e+01
  4.343910e+00    6.766698e+01
  4.348948e+00    6.820223e+01
  4.353987e+00    6.773895e+01
  4.359026e+00    6.820468e+01
  4.364065e+00    6.834901e+01
  4.369104e+00    6.860999e+01
  4.374143e+00    6.917854e+01
  4.379181e+00    6.928987e+01
  4.384220e+00    6.959975e+01
  4.389259e+00    6.982987e+01
  4.394298e+00    7.076936e+01
  4.399337e+00    7.087228e+01
  4.404376e+00    7.130619e+01
  4.409415e+00    7.134123e+01
  4.414453e+00    7.189056e+01
  4.419492e+00    7.184801e+01
  4.424531e+00    7.276426e+01
  4.429570e+00    7.297455e+01
  4.434609e+00    7.345480e+01
  4.439648e+00    7.419774e+01
  4.444686e+00    7.428144e+01
  4.449725e+00    7.496275e+01
  4.454764e+00    7.588266e+01
  4.459803e+00    7.631030e+01
  4.464842e+00    7.695557e+01
  4.469881e+00    7.778423e+01
  4.474920e+00    7.841391e+01
  4.479958e+00    7.927108e+01
  4.484997e+00    7.978307e+01
  4.490036e+00    8.112788e+01
  4.495075e+00    8.199021e+01
  4.500114e+00    8.292927e+01
  4.505153e+00    8.428407e+01
  4.510191e+00    8.469646e+01
  4.515230e+00    8.581518e+01
  4.520269e+00    8.681098e+01
  4.525308e+00    8.772445e+01
  4.530347e+00    8.838909e+01
  4.535386e+00    8.902116e+01
  4.540424e+00    9.080111e+01
  4.545463e+00    9.106970e+01
  4.550502e+00    9.261903e+01
  4.555541e+00    9.333088e+01
  4.560580e+00    9.465800e+01
  4.565619e+00    9.580741e+01
  4.570658e+00    9.760084e+01
  4.575696e+00    9.797693e+01
  4.580735e+00    9.997805e+01
  4.585774e+00    1.011991e+02
  4.590813e+00    1.040379e+02
  4.595852e+00    1.044943e+02
  4.600891e+00    1.059208e+02
  4.605929e+00    1.074222e+02
  4.610968e+00    1.088594e+02
  4.616007e+00    1.108712e+02
  4.621046e+00    1.131158e+02
  4.626085e+00    1.136560e+02
  4.631124e+00    1.148263e+02
  4.636163e+00    1.164908e+02
  4.641201e+00    1.178065e+02
  4.646240e+00    1.196238e+02
  4.651279e+00    1.216534e+02
  4.656318e+00    1.216310e+02
  4.661357e+00    1.225370e+02
  4.666396e+00    1.248541e+02
  4.671434e+00    1.258808e+02
  4.676473e+00    1.256796e+02
  4.681512e+00    1.273909e+02
  4.686551e+00    1.289562e+02
  4.691590e+00    1.277223e+02
  4.696629e+00    1.271928e+02
  4.701668e+00    1.271204e+02
  4.706706e+00    1.274606e+02
  4.711745e+00    1.267566e+02
  4.716784e+00    1.264794e+02
  4.721823e+00    1.269507e+02
  4.726862e+00    1.257110e+02
  4.731901e+00    1.257483e+02
  4.736939e+00    1.253275e+02
  4.741978e+00    1.245239e+02
  4.747017e+00    1.239517e+02
  4.752056e+00    1.240709e+02
  4.757095e+00    1.236815e+02
  4.762134e+00    1.224151e+02
  4.767173e+00    1.216230e+02
  4.772211e+00    1.208937e+02
  4.777250e+00    1.212291e+02
  4.782289e+00    1.201870e+02
  4.787328e+00    1.189001e+02
  4.792367e+00    1.189134e+02
  4.797406e+00    1.166717e+02
  4.802444e+00    1.163367e+02
  4.807483e+00    1.156286e+02
  4.812522e+00    1.146554e+02
  4.817561e+00    1.141438e+02
  4.822600e+00    1.120870e+02
  4.827639e+00    1.126102e+02
  4.832678e+00    1.113218e+02
  4.837716e+00    1.099023e+02
  4.842755e+00    1.088199e+02
  4.847794e+00    1.089362e+02
  4.852833e+00    1.062467e+02
  4.857872e+00    1.062206e+02
  4.862911e+00    1.058793e+02
  4.867949e+00    1.038803e+02
  4.872988e+00    1.037477e+02
  4.878027e+00    1.025528e+02
  4.883066e+00    1.013813e+02
  4.888105e+00    1.012005e+02
  4.893144e+00    1.004768e+02
  4.898182e+00    9.872890e+01
  4.903221e+00    9.778301e+01
  4.908260e+00    9.694180e+01
  4.913299e+00    9.644785e+01
  4.918338e+00    9.428248e+01
  4.923377e+00    9.371284e+01
  4.928416e+00    9.254390e+01
  4.933454e+00    9.168339e+01
  4.938493e+00    9.086358e+01
  4.943532e+00    9.091831e+01
  4.948571e+00    8.920440e+01
  4.953610e+00    8.980353e+01
  4.958649e+00    8.687994e+01
  4.963687e+00    8.723968e+01
  4.968726e+00    8.522442e+01
  4.973765e+00    8.522199e+01
  4.978804e+00    8.377752e+01
  4.983843e+00    8.362418e+01
  4.988882e+00    8.170552e+01
  4.993921e+00    8.206300e+01
  4.998959e+00    8.221011e+01
  5.003998e+00    8.005379e+01
  5.009037e+00    7.887544e+01
  5.014076e+00    7.901487e+01
  5.019115e+00    7.727830e+01
  5.024154e+00    7.664720e+01
  5.029192e+00    7.715592e+01
  5.034231e+00    7.651431e+01
  5.039270e+00    7.671322e+01
  5.044309e+00    7.442817e+01
  5.049348e+00    7.329015e+01
  5.054387e+00    7.376424e+01
  5.059426e+00    7.304005e+01
  5.064464e+00    7.311498e+01
  5.069503e+00    7.279675e+01
  5.074542e+00    7.235435e+01
  5.079581e+00    7.143597e+01
  5.084620e+00    7.119438e+01
  5.089659e+00    7.002684e+01
  5.094697e+00    7.071120e+01
  5.099736e+00    6.592759e+01
  5.104775e+00    7.011994e+01
  5.109814e+00    6.848669e+01
  5.114853e+00    6.663337e+01
  5.119892e+00    6.926739e+01
  5.124931e+00    6.641550e+01
  5.129969e+00    6.706231e+01
  5.135008e+00    6.600050e+01
  5.140047e+00    6.468748e+01
  5.145086e+00    6.295177e+01
  5.150125e+00    6.159024e+01
